fecha,timestamp_maximo,hora,estacion_maximo,valor_original_ppb,bit,delta_ppb,valor_recibido_ppb,banda_original,banda_recibida,cambio_banda,contingencia_real_fase1,falsa_fase1,anulada_fase1,cruce_fase2_instantaneo,anulacion_fase2_instantanea,en_test_lstm
2025-11-15,2025-11-15 14:00:00,14,SAC,107,4,16,123,2,2,0,0,0,0,0,0,True
2025-11-15,2025-11-15 14:00:00,14,SAC,107,5,32,75,2,1,1,0,0,0,0,0,True
2025-11-15,2025-11-15 14:00:00,14,SAC,107,6,64,43,2,0,1,0,0,0,0,0,True
2025-11-15,2025-11-15 14:00:00,14,SAC,107,7,128,235,2,4,1,0,1,0,1,0,True
2025-11-16,2025-11-16 11:00:00,11,CCA,92,3,8,84,2,1,1,0,0,0,0,0,True
2025-11-16,2025-11-16 11:00:00,11,CCA,92,4,16,76,2,1,1,0,0,0,0,0,True
2025-11-16,2025-11-16 11:00:00,11,CCA,92,5,32,124,2,2,0,0,0,0,0,0,True
2025-11-16,2025-11-16 11:00:00,11,CCA,92,6,64,28,2,0,1,0,0,0,0,0,True
2025-11-16,2025-11-16 11:00:00,11,CCA,92,7,128,220,2,4,1,0,1,0,1,0,True
2025-11-17,2025-11-17 16:00:00,16,CCA,119,3,8,127,2,2,0,0,0,0,0,0,True
2025-11-17,2025-11-17 16:00:00,16,CCA,119,4,16,103,2,2,0,0,0,0,0,0,True
2025-11-17,2025-11-17 16:00:00,16,CCA,119,5,32,87,2,1,1,0,0,0,0,0,True
2025-11-17,2025-11-17 16:00:00,16,CCA,119,6,64,55,2,0,1,0,0,0,0,0,True
2025-11-17,2025-11-17 16:00:00,16,CCA,119,7,128,247,2,4,1,0,1,0,1,0,True
2025-11-18,2025-11-18 15:00:00,15,CCA,104,3,8,96,2,2,0,0,0,0,0,0,True
2025-11-18,2025-11-18 15:00:00,15,CCA,104,4,16,120,2,2,0,0,0,0,0,0,True
2025-11-18,2025-11-18 15:00:00,15,CCA,104,5,32,72,2,1,1,0,0,0,0,0,True
2025-11-18,2025-11-18 15:00:00,15,CCA,104,6,64,40,2,0,1,0,0,0,0,0,True
2025-11-18,2025-11-18 15:00:00,15,CCA,104,7,128,232,2,4,1,0,1,0,1,0,True
2025-11-19,2025-11-19 15:00:00,15,CUA,94,3,8,86,2,1,1,0,0,0,0,0,True
2025-11-19,2025-11-19 15:00:00,15,CUA,94,4,16,78,2,1,1,0,0,0,0,0,True
2025-11-19,2025-11-19 15:00:00,15,CUA,94,5,32,126,2,2,0,0,0,0,0,0,True
2025-11-19,2025-11-19 15:00:00,15,CUA,94,6,64,30,2,0,1,0,0,0,0,0,True
2025-11-19,2025-11-19 15:00:00,15,CUA,94,7,128,222,2,4,1,0,1,0,1,0,True
2025-11-20,2025-11-20 15:00:00,15,MPA,136,3,8,128,3,2,1,0,0,0,0,0,True
2025-11-20,2025-11-20 15:00:00,15,MPA,136,4,16,152,3,3,0,0,0,0,0,0,True
2025-11-20,2025-11-20 15:00:00,15,MPA,136,5,32,168,3,3,0,0,1,0,0,0,True
2025-11-20,2025-11-20 15:00:00,15,MPA,136,6,64,200,3,4,1,0,1,0,1,0,True
2025-11-20,2025-11-20 15:00:00,15,MPA,136,7,128,8,3,0,1,0,0,0,0,0,True
2025-11-21,2025-11-21 14:00:00,14,MPA,119,3,8,127,2,2,0,0,0,0,0,0,True
2025-11-21,2025-11-21 14:00:00,14,MPA,119,4,16,103,2,2,0,0,0,0,0,0,True
2025-11-21,2025-11-21 14:00:00,14,MPA,119,5,32,87,2,1,1,0,0,0,0,0,True
2025-11-21,2025-11-21 14:00:00,14,MPA,119,6,64,55,2,0,1,0,0,0,0,0,True
2025-11-21,2025-11-21 14:00:00,14,MPA,119,7,128,247,2,4,1,0,1,0,1,0,True
2025-11-22,2025-11-22 14:00:00,14,AJM,111,3,8,103,2,2,0,0,0,0,0,0,True
2025-11-22,2025-11-22 14:00:00,14,AJM,111,4,16,127,2,2,0,0,0,0,0,0,True
2025-11-22,2025-11-22 14:00:00,14,AJM,111,5,32,79,2,1,1,0,0,0,0,0,True
2025-11-22,2025-11-22 14:00:00,14,AJM,111,6,64,47,2,0,1,0,0,0,0,0,True
2025-11-22,2025-11-22 14:00:00,14,AJM,111,7,128,239,2,4,1,0,1,0,1,0,True
2025-11-23,2025-11-23 14:00:00,14,MPA,85,3,8,93,1,2,1,0,0,0,0,0,True
2025-11-23,2025-11-23 14:00:00,14,MPA,85,4,16,69,1,1,0,0,0,0,0,0,True
2025-11-23,2025-11-23 14:00:00,14,MPA,85,5,32,117,1,2,1,0,0,0,0,0,True
2025-11-23,2025-11-23 14:00:00,14,MPA,85,6,64,21,1,0,1,0,0,0,0,0,True
2025-11-23,2025-11-23 14:00:00,14,MPA,85,7,128,213,1,4,1,0,1,0,1,0,True
2025-11-24,2025-11-24 16:00:00,16,MGH,130,3,8,138,2,3,1,0,0,0,0,0,True
2025-11-24,2025-11-24 16:00:00,16,MGH,130,4,16,146,2,3,1,0,0,0,0,0,True
2025-11-24,2025-11-24 16:00:00,16,MGH,130,5,32,162,2,3,1,0,1,0,0,0,True
2025-11-24,2025-11-24 16:00:00,16,MGH,130,6,64,194,2,4,1,0,1,0,0,0,True
2025-11-24,2025-11-24 16:00:00,16,MGH,130,7,128,2,2,0,1,0,0,0,0,0,True
2025-11-25,2025-11-25 14:00:00,14,CUA,127,3,8,119,2,2,0,0,0,0,0,0,True
2025-11-25,2025-11-25 14:00:00,14,CUA,127,4,16,111,2,2,0,0,0,0,0,0,True
2025-11-25,2025-11-25 14:00:00,14,CUA,127,5,32,95,2,2,0,0,0,0,0,0,True
2025-11-25,2025-11-25 14:00:00,14,CUA,127,6,64,63,2,1,1,0,0,0,0,0,True
2025-11-25,2025-11-25 14:00:00,14,CUA,127,7,128,255,2,4,1,0,1,0,1,0,True
2025-11-26,2025-11-26 15:00:00,15,AJM,109,3,8,101,2,2,0,0,0,0,0,0,True
2025-11-26,2025-11-26 15:00:00,15,AJM,109,4,16,125,2,2,0,0,0,0,0,0,True
2025-11-26,2025-11-26 15:00:00,15,AJM,109,5,32,77,2,1,1,0,0,0,0,0,True
2025-11-26,2025-11-26 15:00:00,15,AJM,109,6,64,45,2,0,1,0,0,0,0,0,True
2025-11-26,2025-11-26 15:00:00,15,AJM,109,7,128,237,2,4,1,0,1,0,1,0,True
2025-11-27,2025-11-27 13:00:00,13,MPA,56,3,8,48,0,0,0,0,0,0,0,0,True
2025-11-27,2025-11-27 13:00:00,13,MPA,56,4,16,40,0,0,0,0,0,0,0,0,True
2025-11-27,2025-11-27 13:00:00,13,MPA,56,5,32,24,0,0,0,0,0,0,0,0,True
2025-11-27,2025-11-27 13:00:00,13,MPA,56,6,64,120,0,2,1,0,0,0,0,0,True
2025-11-27,2025-11-27 13:00:00,13,MPA,56,7,128,184,0,4,1,0,1,0,0,0,True
2025-11-28,2025-11-28 15:00:00,15,MPA,48,3,8,56,0,0,0,0,0,0,0,0,True
2025-11-28,2025-11-28 15:00:00,15,MPA,48,4,16,32,0,0,0,0,0,0,0,0,True
2025-11-28,2025-11-28 15:00:00,15,MPA,48,5,32,16,0,0,0,0,0,0,0,0,True
2025-11-28,2025-11-28 15:00:00,15,MPA,48,6,64,112,0,2,1,0,0,0,0,0,True
2025-11-28,2025-11-28 15:00:00,15,MPA,48,7,128,176,0,4,1,0,1,0,0,0,True
2025-11-29,2025-11-29 16:00:00,16,MPA,100,3,8,108,2,2,0,0,0,0,0,0,True
2025-11-29,2025-11-29 16:00:00,16,MPA,100,4,16,116,2,2,0,0,0,0,0,0,True
2025-11-29,2025-11-29 16:00:00,16,MPA,100,5,32,68,2,1,1,0,0,0,0,0,True
2025-11-29,2025-11-29 16:00:00,16,MPA,100,6,64,36,2,0,1,0,0,0,0,0,True
2025-11-29,2025-11-29 16:00:00,16,MPA,100,7,128,228,2,4,1,0,1,0,1,0,True
2025-11-30,2025-11-30 16:00:00,16,CAM,114,3,8,122,2,2,0,0,0,0,0,0,True
2025-11-30,2025-11-30 16:00:00,16,CAM,114,4,16,98,2,2,0,0,0,0,0,0,True
2025-11-30,2025-11-30 16:00:00,16,CAM,114,5,32,82,2,1,1,0,0,0,0,0,True
2025-11-30,2025-11-30 16:00:00,16,CAM,114,6,64,50,2,0,1,0,0,0,0,0,True
2025-11-30,2025-11-30 16:00:00,16,CAM,114,7,128,242,2,4,1,0,1,0,1,0,True
2025-12-01,2025-12-01 15:00:00,15,HGM,98,3,8,106,2,2,0,0,0,0,0,0,True
2025-12-01,2025-12-01 15:00:00,15,HGM,98,4,16,114,2,2,0,0,0,0,0,0,True
2025-12-01,2025-12-01 15:00:00,15,HGM,98,5,32,66,2,1,1,0,0,0,0,0,True
2025-12-01,2025-12-01 15:00:00,15,HGM,98,6,64,34,2,0,1,0,0,0,0,0,True
2025-12-01,2025-12-01 15:00:00,15,HGM,98,7,128,226,2,4,1,0,1,0,1,0,True
2025-12-02,2025-12-02 14:00:00,14,ATI,117,3,8,125,2,2,0,0,0,0,0,0,True
2025-12-02,2025-12-02 14:00:00,14,ATI,117,4,16,101,2,2,0,0,0,0,0,0,True
2025-12-02,2025-12-02 14:00:00,14,ATI,117,5,32,85,2,1,1,0,0,0,0,0,True
2025-12-02,2025-12-02 14:00:00,14,ATI,117,6,64,53,2,0,1,0,0,0,0,0,True
2025-12-02,2025-12-02 14:00:00,14,ATI,117,7,128,245,2,4,1,0,1,0,1,0,True
2025-12-03,2025-12-03 14:00:00,14,CCA,123,3,8,115,2,2,0,0,0,0,0,0,True
2025-12-03,2025-12-03 14:00:00,14,CCA,123,4,16,107,2,2,0,0,0,0,0,0,True
2025-12-03,2025-12-03 14:00:00,14,CCA,123,5,32,91,2,2,0,0,0,0,0,0,True
2025-12-03,2025-12-03 14:00:00,14,CCA,123,6,64,59,2,1,1,0,0,0,0,0,True
2025-12-03,2025-12-03 14:00:00,14,CCA,123,7,128,251,2,4,1,0,1,0,1,0,True
2025-12-04,2025-12-04 16:00:00,16,CCA,133,3,8,141,2,3,1,0,0,0,0,0,True
2025-12-04,2025-12-04 16:00:00,16,CCA,133,4,16,149,2,3,1,0,0,0,0,0,True
2025-12-04,2025-12-04 16:00:00,16,CCA,133,5,32,165,2,3,1,0,1,0,0,0,True
2025-12-04,2025-12-04 16:00:00,16,CCA,133,6,64,197,2,4,1,0,1,0,0,0,True
2025-12-04,2025-12-04 16:00:00,16,CCA,133,7,128,5,2,0,1,0,0,0,0,0,True
2025-12-05,2025-12-05 14:00:00,14,ATI,103,3,8,111,2,2,0,0,0,0,0,0,True
2025-12-05,2025-12-05 14:00:00,14,ATI,103,4,16,119,2,2,0,0,0,0,0,0,True
2025-12-05,2025-12-05 14:00:00,14,ATI,103,5,32,71,2,1,1,0,0,0,0,0,True
2025-12-05,2025-12-05 14:00:00,14,ATI,103,6,64,39,2,0,1,0,0,0,0,0,True
2025-12-05,2025-12-05 14:00:00,14,ATI,103,7,128,231,2,4,1,0,1,0,1,0,True
2025-12-06,2025-12-06 13:00:00,13,SAC,98,3,8,106,2,2,0,0,0,0,0,0,True
2025-12-06,2025-12-06 13:00:00,13,SAC,98,4,16,114,2,2,0,0,0,0,0,0,True
2025-12-06,2025-12-06 13:00:00,13,SAC,98,5,32,66,2,1,1,0,0,0,0,0,True
2025-12-06,2025-12-06 13:00:00,13,SAC,98,6,64,34,2,0,1,0,0,0,0,0,True
2025-12-06,2025-12-06 13:00:00,13,SAC,98,7,128,226,2,4,1,0,1,0,1,0,True
2025-12-07,2025-12-07 14:00:00,14,CCA,109,3,8,101,2,2,0,0,0,0,0,0,True
2025-12-07,2025-12-07 14:00:00,14,CCA,109,4,16,125,2,2,0,0,0,0,0,0,True
2025-12-07,2025-12-07 14:00:00,14,CCA,109,5,32,77,2,1,1,0,0,0,0,0,True
2025-12-07,2025-12-07 14:00:00,14,CCA,109,6,64,45,2,0,1,0,0,0,0,0,True
2025-12-07,2025-12-07 14:00:00,14,CCA,109,7,128,237,2,4,1,0,1,0,1,0,True
2025-12-08,2025-12-08 13:00:00,13,MPA,52,3,8,60,0,1,1,0,0,0,0,0,True
2025-12-08,2025-12-08 13:00:00,13,MPA,52,4,16,36,0,0,0,0,0,0,0,0,True
2025-12-08,2025-12-08 13:00:00,13,MPA,52,5,32,20,0,0,0,0,0,0,0,0,True
2025-12-08,2025-12-08 13:00:00,13,MPA,52,6,64,116,0,2,1,0,0,0,0,0,True
2025-12-08,2025-12-08 13:00:00,13,MPA,52,7,128,180,0,4,1,0,1,0,0,0,True
2025-12-09,2025-12-09 14:00:00,14,MPA,88,3,8,80,1,1,0,0,0,0,0,0,True
2025-12-09,2025-12-09 14:00:00,14,MPA,88,4,16,72,1,1,0,0,0,0,0,0,True
2025-12-09,2025-12-09 14:00:00,14,MPA,88,5,32,120,1,2,1,0,0,0,0,0,True
2025-12-09,2025-12-09 14:00:00,14,MPA,88,6,64,24,1,0,1,0,0,0,0,0,True
2025-12-09,2025-12-09 14:00:00,14,MPA,88,7,128,216,1,4,1,0,1,0,1,0,True
2025-12-10,2025-12-10 15:00:00,15,MPA,92,3,8,84,2,1,1,0,0,0,0,0,True
2025-12-10,2025-12-10 15:00:00,15,MPA,92,4,16,76,2,1,1,0,0,0,0,0,True
2025-12-10,2025-12-10 15:00:00,15,MPA,92,5,32,124,2,2,0,0,0,0,0,0,True
2025-12-10,2025-12-10 15:00:00,15,MPA,92,6,64,28,2,0,1,0,0,0,0,0,True
2025-12-10,2025-12-10 15:00:00,15,MPA,92,7,128,220,2,4,1,0,1,0,1,0,True
2025-12-11,2025-12-11 14:00:00,14,UAX,77,3,8,69,1,1,0,0,0,0,0,0,True
2025-12-11,2025-12-11 14:00:00,14,UAX,77,4,16,93,1,2,1,0,0,0,0,0,True
2025-12-11,2025-12-11 14:00:00,14,UAX,77,5,32,109,1,2,1,0,0,0,0,0,True
2025-12-11,2025-12-11 14:00:00,14,UAX,77,6,64,13,1,0,1,0,0,0,0,0,True
2025-12-11,2025-12-11 14:00:00,14,UAX,77,7,128,205,1,4,1,0,1,0,1,0,True
2025-12-12,2025-12-12 15:00:00,15,UAX,98,3,8,106,2,2,0,0,0,0,0,0,True
2025-12-12,2025-12-12 15:00:00,15,UAX,98,4,16,114,2,2,0,0,0,0,0,0,True
2025-12-12,2025-12-12 15:00:00,15,UAX,98,5,32,66,2,1,1,0,0,0,0,0,True
2025-12-12,2025-12-12 15:00:00,15,UAX,98,6,64,34,2,0,1,0,0,0,0,0,True
2025-12-12,2025-12-12 15:00:00,15,UAX,98,7,128,226,2,4,1,0,1,0,1,0,True
2025-12-13,2025-12-13 15:00:00,15,SAC,85,3,8,93,1,2,1,0,0,0,0,0,True
2025-12-13,2025-12-13 15:00:00,15,SAC,85,4,16,69,1,1,0,0,0,0,0,0,True
2025-12-13,2025-12-13 15:00:00,15,SAC,85,5,32,117,1,2,1,0,0,0,0,0,True
2025-12-13,2025-12-13 15:00:00,15,SAC,85,6,64,21,1,0,1,0,0,0,0,0,True
2025-12-13,2025-12-13 15:00:00,15,SAC,85,7,128,213,1,4,1,0,1,0,1,0,True
2025-12-14,2025-12-14 14:00:00,14,CUA,74,3,8,66,1,1,0,0,0,0,0,0,True
2025-12-14,2025-12-14 14:00:00,14,CUA,74,4,16,90,1,1,0,0,0,0,0,0,True
2025-12-14,2025-12-14 14:00:00,14,CUA,74,5,32,106,1,2,1,0,0,0,0,0,True
2025-12-14,2025-12-14 14:00:00,14,CUA,74,6,64,10,1,0,1,0,0,0,0,0,True
2025-12-14,2025-12-14 14:00:00,14,CUA,74,7,128,202,1,4,1,0,1,0,1,0,True
2025-12-15,2025-12-15 13:00:00,13,CUA,33,3,8,41,0,0,0,0,0,0,0,0,True
2025-12-15,2025-12-15 13:00:00,13,CUA,33,4,16,49,0,0,0,0,0,0,0,0,True
2025-12-15,2025-12-15 13:00:00,13,CUA,33,5,32,1,0,0,0,0,0,0,0,0,True
2025-12-15,2025-12-15 13:00:00,13,CUA,33,6,64,97,0,2,1,0,0,0,0,0,True
2025-12-15,2025-12-15 13:00:00,13,CUA,33,7,128,161,0,3,1,0,1,0,0,0,True
2025-12-16,2025-12-16 13:00:00,13,BJU,81,3,8,89,1,1,0,0,0,0,0,0,True
2025-12-16,2025-12-16 13:00:00,13,BJU,81,4,16,65,1,1,0,0,0,0,0,0,True
2025-12-16,2025-12-16 13:00:00,13,BJU,81,5,32,113,1,2,1,0,0,0,0,0,True
2025-12-16,2025-12-16 13:00:00,13,BJU,81,6,64,17,1,0,1,0,0,0,0,0,True
2025-12-16,2025-12-16 13:00:00,13,BJU,81,7,128,209,1,4,1,0,1,0,1,0,True
2025-12-17,2025-12-17 14:00:00,14,GAM,82,3,8,90,1,1,0,0,0,0,0,0,True
2025-12-17,2025-12-17 14:00:00,14,GAM,82,4,16,66,1,1,0,0,0,0,0,0,True
2025-12-17,2025-12-17 14:00:00,14,GAM,82,5,32,114,1,2,1,0,0,0,0,0,True
2025-12-17,2025-12-17 14:00:00,14,GAM,82,6,64,18,1,0,1,0,0,0,0,0,True
2025-12-17,2025-12-17 14:00:00,14,GAM,82,7,128,210,1,4,1,0,1,0,1,0,True
2025-12-18,2025-12-18 13:00:00,13,CCA,80,3,8,88,1,1,0,0,0,0,0,0,True
2025-12-18,2025-12-18 13:00:00,13,CCA,80,4,16,64,1,1,0,0,0,0,0,0,True
2025-12-18,2025-12-18 13:00:00,13,CCA,80,5,32,112,1,2,1,0,0,0,0,0,True
2025-12-18,2025-12-18 13:00:00,13,CCA,80,6,64,16,1,0,1,0,0,0,0,0,True
2025-12-18,2025-12-18 13:00:00,13,CCA,80,7,128,208,1,4,1,0,1,0,1,0,True
2025-12-19,2025-12-19 15:00:00,15,CCA,92,3,8,84,2,1,1,0,0,0,0,0,True
2025-12-19,2025-12-19 15:00:00,15,CCA,92,4,16,76,2,1,1,0,0,0,0,0,True
2025-12-19,2025-12-19 15:00:00,15,CCA,92,5,32,124,2,2,0,0,0,0,0,0,True
2025-12-19,2025-12-19 15:00:00,15,CCA,92,6,64,28,2,0,1,0,0,0,0,0,True
2025-12-19,2025-12-19 15:00:00,15,CCA,92,7,128,220,2,4,1,0,1,0,1,0,True
2025-12-20,2025-12-20 16:00:00,16,BJU,107,3,8,99,2,2,0,0,0,0,0,0,True
2025-12-20,2025-12-20 16:00:00,16,BJU,107,4,16,123,2,2,0,0,0,0,0,0,True
2025-12-20,2025-12-20 16:00:00,16,BJU,107,5,32,75,2,1,1,0,0,0,0,0,True
2025-12-20,2025-12-20 16:00:00,16,BJU,107,6,64,43,2,0,1,0,0,0,0,0,True
2025-12-20,2025-12-20 16:00:00,16,BJU,107,7,128,235,2,4,1,0,1,0,1,0,True
2025-12-21,2025-12-21 15:00:00,15,CCA,110,3,8,102,2,2,0,0,0,0,0,0,True
2025-12-21,2025-12-21 15:00:00,15,CCA,110,4,16,126,2,2,0,0,0,0,0,0,True
2025-12-21,2025-12-21 15:00:00,15,CCA,110,5,32,78,2,1,1,0,0,0,0,0,True
2025-12-21,2025-12-21 15:00:00,15,CCA,110,6,64,46,2,0,1,0,0,0,0,0,True
2025-12-21,2025-12-21 15:00:00,15,CCA,110,7,128,238,2,4,1,0,1,0,1,0,True
2025-12-22,2025-12-22 15:00:00,15,MPA,82,3,8,90,1,1,0,0,0,0,0,0,True
2025-12-22,2025-12-22 15:00:00,15,MPA,82,4,16,66,1,1,0,0,0,0,0,0,True
2025-12-22,2025-12-22 15:00:00,15,MPA,82,5,32,114,1,2,1,0,0,0,0,0,True
2025-12-22,2025-12-22 15:00:00,15,MPA,82,6,64,18,1,0,1,0,0,0,0,0,True
2025-12-22,2025-12-22 15:00:00,15,MPA,82,7,128,210,1,4,1,0,1,0,1,0,True
2025-12-23,2025-12-23 15:00:00,15,CCA,85,3,8,93,1,2,1,0,0,0,0,0,True
2025-12-23,2025-12-23 15:00:00,15,CCA,85,4,16,69,1,1,0,0,0,0,0,0,True
2025-12-23,2025-12-23 15:00:00,15,CCA,85,5,32,117,1,2,1,0,0,0,0,0,True
2025-12-23,2025-12-23 15:00:00,15,CCA,85,6,64,21,1,0,1,0,0,0,0,0,True
2025-12-23,2025-12-23 15:00:00,15,CCA,85,7,128,213,1,4,1,0,1,0,1,0,True
2025-12-24,2025-12-24 16:00:00,16,CCA,109,3,8,101,2,2,0,0,0,0,0,0,True
2025-12-24,2025-12-24 16:00:00,16,CCA,109,4,16,125,2,2,0,0,0,0,0,0,True
2025-12-24,2025-12-24 16:00:00,16,CCA,109,5,32,77,2,1,1,0,0,0,0,0,True
2025-12-24,2025-12-24 16:00:00,16,CCA,109,6,64,45,2,0,1,0,0,0,0,0,True
2025-12-24,2025-12-24 16:00:00,16,CCA,109,7,128,237,2,4,1,0,1,0,1,0,True
2025-12-25,2025-12-25 13:00:00,13,MER,92,3,8,84,2,1,1,0,0,0,0,0,True
2025-12-25,2025-12-25 13:00:00,13,MER,92,4,16,76,2,1,1,0,0,0,0,0,True
2025-12-25,2025-12-25 13:00:00,13,MER,92,5,32,124,2,2,0,0,0,0,0,0,True
2025-12-25,2025-12-25 13:00:00,13,MER,92,6,64,28,2,0,1,0,0,0,0,0,True
2025-12-25,2025-12-25 13:00:00,13,MER,92,7,128,220,2,4,1,0,1,0,1,0,True
2025-12-26,2025-12-26 15:00:00,15,CCA,68,3,8,76,1,1,0,0,0,0,0,0,True
2025-12-26,2025-12-26 15:00:00,15,CCA,68,4,16,84,1,1,0,0,0,0,0,0,True
2025-12-26,2025-12-26 15:00:00,15,CCA,68,5,32,100,1,2,1,0,0,0,0,0,True
2025-12-26,2025-12-26 15:00:00,15,CCA,68,6,64,4,1,0,1,0,0,0,0,0,True
2025-12-26,2025-12-26 15:00:00,15,CCA,68,7,128,196,1,4,1,0,1,0,0,0,True
2025-12-27,2025-12-27 14:00:00,14,GAM,94,3,8,86,2,1,1,0,0,0,0,0,True
2025-12-27,2025-12-27 14:00:00,14,GAM,94,4,16,78,2,1,1,0,0,0,0,0,True
2025-12-27,2025-12-27 14:00:00,14,GAM,94,5,32,126,2,2,0,0,0,0,0,0,True
2025-12-27,2025-12-27 14:00:00,14,GAM,94,6,64,30,2,0,1,0,0,0,0,0,True
2025-12-27,2025-12-27 14:00:00,14,GAM,94,7,128,222,2,4,1,0,1,0,1,0,True
2025-12-28,2025-12-28 16:00:00,16,CCA,96,3,8,104,2,2,0,0,0,0,0,0,True
2025-12-28,2025-12-28 16:00:00,16,CCA,96,4,16,112,2,2,0,0,0,0,0,0,True
2025-12-28,2025-12-28 16:00:00,16,CCA,96,5,32,64,2,1,1,0,0,0,0,0,True
2025-12-28,2025-12-28 16:00:00,16,CCA,96,6,64,32,2,0,1,0,0,0,0,0,True
2025-12-28,2025-12-28 16:00:00,16,CCA,96,7,128,224,2,4,1,0,1,0,1,0,True
2025-12-29,2025-12-29 13:00:00,13,AJM,69,3,8,77,1,1,0,0,0,0,0,0,True
2025-12-29,2025-12-29 13:00:00,13,AJM,69,4,16,85,1,1,0,0,0,0,0,0,True
2025-12-29,2025-12-29 13:00:00,13,AJM,69,5,32,101,1,2,1,0,0,0,0,0,True
2025-12-29,2025-12-29 13:00:00,13,AJM,69,6,64,5,1,0,1,0,0,0,0,0,True
2025-12-29,2025-12-29 13:00:00,13,AJM,69,7,128,197,1,4,1,0,1,0,0,0,True
2025-12-30,2025-12-30 16:00:00,16,BJU,48,3,8,56,0,0,0,0,0,0,0,0,True
2025-12-30,2025-12-30 16:00:00,16,BJU,48,4,16,32,0,0,0,0,0,0,0,0,True
2025-12-30,2025-12-30 16:00:00,16,BJU,48,5,32,16,0,0,0,0,0,0,0,0,True
2025-12-30,2025-12-30 16:00:00,16,BJU,48,6,64,112,0,2,1,0,0,0,0,0,True
2025-12-30,2025-12-30 16:00:00,16,BJU,48,7,128,176,0,4,1,0,1,0,0,0,True
2025-12-31,2025-12-31 16:00:00,16,BJU,99,3,8,107,2,2,0,0,0,0,0,0,True
2025-12-31,2025-12-31 16:00:00,16,BJU,99,4,16,115,2,2,0,0,0,0,0,0,True
2025-12-31,2025-12-31 16:00:00,16,BJU,99,5,32,67,2,1,1,0,0,0,0,0,True
2025-12-31,2025-12-31 16:00:00,16,BJU,99,6,64,35,2,0,1,0,0,0,0,0,True
2025-12-31,2025-12-31 16:00:00,16,BJU,99,7,128,227,2,4,1,0,1,0,1,0,True
